	datetime	predict_SOLA03
0	2016-01-01 00:00:00	1.0966787338256836
1	2016-01-01 00:30:00	0.8715654015541077
2	2016-01-01 01:00:00	1.0793787240982056
3	2016-01-01 01:30:00	1.1294132471084595
4	2016-01-01 02:00:00	1.0748670101165771
5	2016-01-01 02:30:00	0.8083480000495911
6	2016-01-01 03:00:00	1.0709327459335327
7	2016-01-01 03:30:00	0.6805462837219238
8	2016-01-01 04:00:00	1.1374155282974243
9	2016-01-01 04:30:00	1.1056617498397827
10	2016-01-01 05:00:00	2.2407729625701904
11	2016-01-01 05:30:00	4.6720404624938965
12	2016-01-01 06:00:00	4.886913299560547
13	2016-01-01 06:30:00	18.043838500976562
14	2016-01-01 07:00:00	65.68782043457031
15	2016-01-01 07:30:00	276.92926025390625
16	2016-01-01 08:00:00	971.6940307617188
17	2016-01-01 08:30:00	1512.162109375
18	2016-01-01 09:00:00	1976.4432373046875
19	2016-01-01 09:30:00	2577.477783203125
20	2016-01-01 10:00:00	3106.545654296875
21	2016-01-01 10:30:00	3733.642333984375
22	2016-01-01 11:00:00	3915.946533203125
23	2016-01-01 11:30:00	4223.6044921875
24	2016-01-01 12:00:00	4245.83837890625
25	2016-01-01 12:30:00	4152.00146484375
26	2016-01-01 13:00:00	4242.1962890625
27	2016-01-01 13:30:00	4061.18212890625
28	2016-01-01 14:00:00	3721.1435546875
29	2016-01-01 14:30:00	2912.9189453125
30	2016-01-01 15:00:00	1814.260986328125
31	2016-01-01 15:30:00	1057.3514404296875
32	2016-01-01 16:00:00	384.66204833984375
33	2016-01-01 16:30:00	115.01116180419922
34	2016-01-01 17:00:00	40.7035026550293
35	2016-01-01 17:30:00	6.545162677764893
36	2016-01-01 18:00:00	17.61870002746582
37	2016-01-01 18:30:00	1.4427399635314941
38	2016-01-01 19:00:00	0.8887820243835449
39	2016-01-01 19:30:00	0.8765810132026672
40	2016-01-01 20:00:00	1.0651546716690063
41	2016-01-01 20:30:00	1.0384116172790527
42	2016-01-01 21:00:00	1.0682923793792725
43	2016-01-01 21:30:00	0.5593004822731018
44	2016-01-01 22:00:00	0.9522514343261719
45	2016-01-01 22:30:00	0.9780809283256531
46	2016-01-01 23:00:00	1.0789073705673218
47	2016-01-01 23:30:00	0.6937347054481506
48	2016-01-02 00:00:00	1.0965971946716309
49	2016-01-02 00:30:00	0.8841197490692139
50	2016-01-02 01:00:00	1.0911842584609985
51	2016-01-02 01:30:00	1.1281347274780273
52	2016-01-02 02:00:00	1.102283000946045
53	2016-01-02 02:30:00	0.8170066475868225
54	2016-01-02 03:00:00	1.063796877861023
55	2016-01-02 03:30:00	0.7045811414718628
56	2016-01-02 04:00:00	1.1494851112365723
57	2016-01-02 04:30:00	1.1238234043121338
58	2016-01-02 05:00:00	2.359182596206665
59	2016-01-02 05:30:00	5.704854488372803
60	2016-01-02 06:00:00	4.842913627624512
61	2016-01-02 06:30:00	17.809730529785156
62	2016-01-02 07:00:00	56.61860275268555
63	2016-01-02 07:30:00	219.54263305664062
64	2016-01-02 08:00:00	677.3704223632812
65	2016-01-02 08:30:00	1058.5350341796875
66	2016-01-02 09:00:00	1335.2109375
67	2016-01-02 09:30:00	1759.038818359375
68	2016-01-02 10:00:00	2066.527099609375
69	2016-01-02 10:30:00	2539.53857421875
70	2016-01-02 11:00:00	2671.733642578125
71	2016-01-02 11:30:00	2876.290283203125
72	2016-01-02 12:00:00	2999.9384765625
73	2016-01-02 12:30:00	2925.322509765625
74	2016-01-02 13:00:00	2989.19189453125
75	2016-01-02 13:30:00	2610.325927734375
76	2016-01-02 14:00:00	2450.09130859375
77	2016-01-02 14:30:00	1868.6563720703125
78	2016-01-02 15:00:00	1227.2099609375
79	2016-01-02 15:30:00	677.1785888671875
80	2016-01-02 16:00:00	321.68994140625
81	2016-01-02 16:30:00	88.16612243652344
82	2016-01-02 17:00:00	35.71867370605469
83	2016-01-02 17:30:00	6.146268367767334
84	2016-01-02 18:00:00	22.22458267211914
85	2016-01-02 18:30:00	1.463937520980835
86	2016-01-02 19:00:00	0.8959940671920776
87	2016-01-02 19:30:00	0.8851901292800903
88	2016-01-02 20:00:00	1.0626815557479858
89	2016-01-02 20:30:00	1.0474934577941895
90	2016-01-02 21:00:00	1.0628983974456787
91	2016-01-02 21:30:00	0.5540580153465271
92	2016-01-02 22:00:00	0.9443210363388062
93	2016-01-02 22:30:00	0.9695646166801453
94	2016-01-02 23:00:00	1.071109414100647
95	2016-01-02 23:30:00	0.7017102241516113
96	2016-01-03 00:00:00	1.131935954093933
97	2016-01-03 00:30:00	0.8980244994163513
98	2016-01-03 01:00:00	1.1262603998184204
99	2016-01-03 01:30:00	1.1695421934127808
100	2016-01-03 02:00:00	1.128402590751648
101	2016-01-03 02:30:00	0.8360382914543152
102	2016-01-03 03:00:00	1.0974842309951782
103	2016-01-03 03:30:00	0.7312678694725037
104	2016-01-03 04:00:00	1.1650625467300415
105	2016-01-03 04:30:00	1.1476322412490845
106	2016-01-03 05:00:00	2.3518381118774414
107	2016-01-03 05:30:00	4.528811931610107
108	2016-01-03 06:00:00	3.69803524017334
109	2016-01-03 06:30:00	13.487277030944824
110	2016-01-03 07:00:00	48.69818115234375
111	2016-01-03 07:30:00	218.15756225585938
112	2016-01-03 08:00:00	778.858642578125
113	2016-01-03 08:30:00	1270.13525390625
114	2016-01-03 09:00:00	1689.172607421875
115	2016-01-03 09:30:00	2243.21630859375
116	2016-01-03 10:00:00	2627.27734375
117	2016-01-03 10:30:00	3054.3837890625
118	2016-01-03 11:00:00	3253.635986328125
119	2016-01-03 11:30:00	3528.93505859375
120	2016-01-03 12:00:00	3527.3603515625
121	2016-01-03 12:30:00	3325.435791015625
122	2016-01-03 13:00:00	3448.0947265625
123	2016-01-03 13:30:00	3043.903076171875
124	2016-01-03 14:00:00	2580.98779296875
125	2016-01-03 14:30:00	1792.6883544921875
126	2016-01-03 15:00:00	1004.6478271484375
127	2016-01-03 15:30:00	520.265869140625
128	2016-01-03 16:00:00	184.7360076904297
129	2016-01-03 16:30:00	50.81758117675781
130	2016-01-03 17:00:00	22.069032669067383
131	2016-01-03 17:30:00	4.09566593170166
132	2016-01-03 18:00:00	20.47382926940918
133	2016-01-03 18:30:00	1.4919441938400269
134	2016-01-03 19:00:00	0.9251189827919006
135	2016-01-03 19:30:00	0.9122219085693359
136	2016-01-03 20:00:00	1.0941272974014282
137	2016-01-03 20:30:00	1.0713157653808594
138	2016-01-03 21:00:00	1.0992341041564941
